"","points","rebounds","assists","steals","blocks","turnovers","personal_fouls","true_shooting_pct","points_in_paint","fast_break_pts","points_off_turnovers","efficiency","opp_points","opp_rebounds","opp_assists","opp_turnovers","opp_personal_fouls","opp_true_shooting_pct","opp_efficiency","awp","owp","sos","rpi"
"Cincinnati Bearcats_2018 Seed: 7 Tourn Games Played: 1",2,-0.78398697775352,-0.21449637853855,-0.653064735033846,-0.377700924812993,0.47555330641383,-1.25131692274594,-0.820062840623767,-1.31334204154453,-1.10254758876219,0.49374647594718,-0.323109615457008,-0.799249347197959,-0.927790414114907,-1.07358072037957,-0.61012526858075,0.352712250120933,0.189646845947476,-0.0269099807308988,-1.17756266643404,0.825093936839343,-0.146117559174456,-0.0815804823441145,0.440756321420471
"Iowa Hawkeyes_2018 Seed: 10 Tourn Games Played: 2",3,0.531310938398759,-0.30889417049158,0.618513302285484,-0.447598970480476,-0.748415372660543,0.0916489870340558,-0.820062840623767,0.439526053772052,-0.0246843994957966,1.71174510253797,-0.696923005717153,0.15009234198208,1.21563283517841,0.62006736892535,2.26375563151281,-0.0312100542645953,1.29722764527956,1.16642534659026,1.58220718466135,-0.792928115507661,0.00148543774152194,0.152539917672085,-0.367081739804817
"Ole Miss Rebels_2018 Seed: 8 Tourn Games Played: 1",3,-0.066551750761368,-1.26108059366998,-0.017275716374181,0.504761901738986,-0.370278707580655,0.467359687984411,0.336303180831141,0.356056144471262,-0.66054613704863,-0.173437485115292,0.514889633038264,-0.241911108325408,0.679777022855082,-0.598024360328431,1.17806729147747,0.690098517611247,-1.00704964988259,1.25482055602146,0.672027912634221,-1.25920303849536,-0.192123688083331,0.0354797176639852,-0.742820372932858
"Gardner-Webb Runnin' Bulldogs_2018 Seed: 16 Tourn Games Played: 1",3,0.411738400566735,-1.06818075793988,-0.075074718070514,0.225169719069052,-1.05689528364677,-0.316037092720585,-0.897153908720762,1.19075523747916,1.21602142987559,0.280402767467901,0.13696840332471,0.15009234198208,0.564950777357227,0.486577864349594,0.858747191467072,0.184019116375776,-0.975222615419026,0.238275647562692,0.523210279835626,-0.152641314044141,-1.46112607715316,-1.5689336118588,-1.29703485679672
"Villanova Wildcats_2018 Seed: 6 Tourn Games Played: 2",1,-0.385411851646768,-0.579774790878541,-0.248471723159514,-1.00678333582035,-1.00714045929415,-0.731717017176299,-0.836582355215981,0.230851280520077,-2.01498333411239,0.637268607105967,-0.81605034986599,-0.628581178356604,-0.0283181577150308,-0.481221043824643,1.05033925147331,-0.676897566185711,-0.249566229649729,0.768646904149873,0.326558407923196,0.276139336785784,0.774005019003065,0.728659725555087,0.727257029180602
"Old Dominion Monarchs_2018 Seed: 14 Tourn Games Played: 1",2,-1.97971235607377,0.934694132194006,-1.11545674860451,-0.797089198817894,0.614866814601158,-0.292055558617372,-0.599802646060928,-2.60712563570677,-1.36102796988122,-0.270411898060418,-1.43633410733063,-1.65659022661195,-1.27226915060848,-0.130811094313282,-0.61012526858075,-0.548923464723869,-1.46535894615794,-1.08765249390526,-1.14833063142003,0.293444385473987,-1.40745226009281,-1.27513546281886,-0.799181167902066
"Oregon Ducks_2018 Seed: 12 Tourn Games Played: 3",2,-1.12277583494426,-0.838342655793365,-0.71086373673018,0.950361942869194,0.306386903614933,-0.292055558617372,-0.0876976937023255,-0.478642948536631,-0.446007420719829,0.563568053267671,-0.0150216564513932,-0.709915227570062,-1.02347895202979,-0.43950557364472,-0.226941148568275,0.399248287016149,-1.31258918073282,-0.513083632602482,-0.967623505878875,-0.603533971531214,0.770171174927326,0.63914310201948,0.121378483261635
"Oklahoma Sooners_2018 Seed: 9 Tourn Games Played: 2",1,-0.863702002974871,-0.0954730756412499,-1.05765774690818,-0.50002250473109,-0.94743467007101,-0.188135577503444,-1.18899866651652,-1.10466726829255,0.207947943511338,-0.35574938145213,-0.824266028772807,-1.09258526239404,0.124783502948777,1.40431820830792,0.283971011448359,-0.560557473947673,-0.898837732706468,-0.734071656180474,0.545798670528271,-1.22267015793138,0.961863378714309,1.09590741185501,0.0931980857770321
"UC Irvine Anteaters_2018 Seed: 13 Tourn Games Played: 2",2,-0.664414439921496,1.26303427811759,-0.884260741819179,-0.753402920275717,0.186975325168653,-0.108197130492729,0.292251141918574,-0.729052676439,0.404393033161807,1.08722988317136,-1.19807941903295,-0.272578044914089,-0.755551045868123,-0.539622702076537,-1.56808556861194,-1.00846682906412,-1.09616534638058,-1.48543093634565,-1.20546597258377,1.20580500797981,-1.31352308023718,-1.27054486674011,-0.237921584667054
"Oklahoma Sooners_2017 Seed: 10 Tourn Games Played: 1",3,1.84660885455104,0.93879838401805,0.329518293803818,-0.036947952184011,0.764131287659008,1.10686726407012,-0.2253603153041,0.397791099121657,1.43056014620439,0.540294194160841,0.0589194537099541,1.13410100295802,2.70837402665055,2.20525523576247,1.62511543149202,-0.0312100542645953,-0.446893843323837,0.901239718296668,2.62525934311579,-1.56877113169544,0.400205221618448,0.487653431420762,-0.583131453853443
"Syracuse Orange_2017 Seed: 11 Tourn Games Played: 4",1,-1.80035354932574,-0.033909298280578,-2.21363778083484,0.373703066112454,1.39104207450198,0.347452017468341,-0.632841675245353,-1.68895663339808,-1.42564806516098,-1.05008617813924,-0.853020904946664,-1.54458924080982,-0.717275630702171,-0.347731539248886,2.51921171152113,-0.205720192621654,-0.185912160722599,-0.513083632602482,0.0515115330186501,-1.238052423432,1.3625000846291,1.31166542755621,0.2505386383994
"Arizona State Sun Devils_2017 Seed: 11 Tourn Games Played: 1",3,1.40817621583361,-0.575670539054494,-0.075074718070514,-0.0107361850587045,-0.390180637321702,-1.04347696051808,0.688719492131685,0.731670736324816,0.251889608301575,0.613994747999138,1.17625178503698,0.62076315136488,1.3878722034252,1.18739776337232,1.88057151150034,1.02166778048966,1.81919101048204,1.16642534659026,1.4161160766272,-1.12845378174005,-0.115446806568538,0.0928621686483467,-0.618356950709195
"Bucknell Bison_2017 Seed: 14 Tourn Games Played: 1",3,1.08931611494821,0.302639351291099,-0.017275716374181,-0.875724500193813,0.38599462257912,0.371433551571555,0.578589394850266,0.731670736324816,0.952371441134169,-0.949232788676305,-0.191658752947945,0.556762588049371,1.0625311745146,1.01219278861664,0.475563071454597,-0.327877289471595,1.6091325830225,0.0614852287002981,0.997566484381149,0.480915746262856,-0.780618753709369,-0.946907843188305,-0.432836000602225
"North Carolina State Wolfpack_2017 Seed: 9 Tourn Games Played: 1",3,1.12917362755889,-0.600296049998764,0.965307312463484,0.740667805866743,-0.250867129134375,0.075661297631912,0.473965802432916,0.0639114619184979,1.12555329648392,1.06007704754672,0.974967651819982,0.52609565146069,1.44528532617413,0.65343974506929,1.11420327147539,0.992582757430148,-0.313220298576861,1.52000618431505,1.53437294554751,-1.15729552955372,-0.0924437421141002,0.0584326980577303,-0.662975913393151
"Clemson Tigers_2017 Seed: 5 Tourn Games Played: 3",1,-0.365483095341432,-0.062639061048889,-0.71086373673018,-0.770877431692588,0.873591901234765,-0.156160198699158,-0.853101869808194,0.230851280520077,-0.65796133323744,-0.592366949038239,-0.495638872500152,-0.151243643628439,-0.315383771459672,-0.00149313675551751,-0.354669188572433,-0.711799593857123,-0.644221456997943,-0.513083632602482,-0.157098898672239,0.0838610180279706,1.10754945359242,1.10738390205188,0.90103614700232
"Michigan State Spartans_2017 Seed: 3 Tourn Games Played: 2",4,0.909957308200175,2.1331356648151,2.69927736335348,-2.14262657791695,3.20211768093723,0.867051923037981,0.358329200287425,1.73330964793429,0.272568038791098,0.183428354522775,-1.84711805267145,2.3141113890877,-0.506760847289433,-1.33638818251309,-0.0353490885620367,-1.79376245167089,0.807091314540651,-1.92740698350163,-1.04203232227817,1.26156572041958,-0.174871389742502,-0.0402651176353753,0.738998861465852
"Duke Blue Devils_2017 Seed: 2 Tourn Games Played: 4",4,1.74696507302435,2.02642511738993,1.77449333621215,0.775616828700485,1.04275830403366,0.307482793962983,-1.16697264706024,1.10728532817837,2.20858609337269,0.897160033798907,0.334144697088303,2.3687785369197,0.392711409110441,-0.314359163104948,1.56125141148994,-0.455851390933438,-0.325951112362287,-0.999257284474064,0.0940308566753908,0.8375920275586,1.27815551496283,1.2313299961781,1.45759899732323
"Charleston Cougars_2017 Seed: 13 Tourn Games Played: 1",2,-0.206053044898732,-1.12153603165246,-1.75124576726418,-1.16405393857218,-0.449886426544842,-1.64301531309844,-0.605309150925,0.314321189820867,-0.0893044947755561,-0.00276251833186869,-0.557256464301275,-0.637914593840115,0.20133433328068,0.223770402216072,0.0285149314400423,-0.70016558463332,-0.332316519255001,0.812844508865472,0.444815276843509,0.793368014244304,-1.5282183484786,-1.35088029811822,-0.552602689911788
"Auburn Tigers_2017 Seed: 4 Tourn Games Played: 2",3,1.24874616539091,0.581728475326147,-0.190672721463181,0.758142317283614,1.33133628527884,0.0276982294254846,1.18981143476215,-0.103028356683082,-0.378802521628878,0.672179395766213,0.77368351860298,0.784764594860868,1.08166888209758,0.824473172806979,0.539427091456676,1.23689695113003,1.220842762567,1.07803013715906,0.835461562939822,0.564556814922505,0.584229737253951,0.6552101882951,0.847023718490165
"Iona Gaels_2017 Seed: 15 Tourn Games Played: 1",3,0.750527257757475,-1.09691052070819,0.849709309070817,0.17274618481844,-0.91758177545944,-0.300049403318443,-0.219853810440029,0.356056144471262,0.184684709210624,0.47823056987596,-0.220413629121803,0.216759595435734,1.71321323233579,1.99250633784485,1.81670749149826,0.346895245509032,-1.08343453259515,1.38741337016825,1.8864860945799,-0.8775305757611,-0.725028014611146,-0.820666451022706,-1.1655263352019
"Seton Hall Pirates_2017 Seed: 8 Tourn Games Played: 2",3,0.750527257757475,0.860817599361199,0.618513302285484,-0.316540134853945,-0.509592215767982,0.547298134995126,0.237186093277863,-0.0612934020326867,1.30907436707844,0.373498203895223,-0.894099299480746,0.487428644457571,1.21563283517841,0.223770402216072,0.603291111458755,-0.217354201845458,0.56520585261755,0.945437323012267,1.089248776016,-0.783314199569771,0.612983567822,0.625371313783232,0.00161179395207178
"Pennsylvania Quakers_2017 Seed: 16 Tourn Games Played: 1",3,0.0530207870706591,0.269805336698741,0.560714300589151,-0.578657806107008,-1.156404932352,-0.140172509297015,-0.280425363944811,-0.186498265983867,0.481937147497519,-0.786315774928492,-1.23094213466022,-0.176577199940827,0.25874745602961,1.23328478057023,-1.44035752860778,-0.438400377097731,-0.141354312473607,-0.468886027886883,0.120605433960855,0.123278073373322,-1.71032594207624,-1.64238314911878,-1.18431326685831
"New Mexico State Aggies_2017 Seed: 12 Tourn Games Played: 1",4,-0.00676548184535587,2.30961849324902,-0.132873719766848,-0.858249988776943,-0.91758177545944,0.475353532685482,0.0554714327635213,-0.937727449690974,1.15657094221821,-0.949232788676305,0.22734087129969,0.0127577998675517,-0.640724800370266,-0.30184452205097,-1.6958136086161,0.329444231673325,-0.580567388070811,-0.866664470327269,-1.2586151271547,1.0490981781922,-0.504581980256114,-0.584250752967132,0.191829476973142
"Kansas Jayhawks_2017 Seed: 1 Tourn Games Played: 5",4,1.14910238386423,-0.202183623066415,1.25430232094515,-0.0282106964755757,0.147171465686559,-0.244092490410943,-1.28260924920573,1.39943001073113,1.02733075165869,0.932070822459153,-0.00680597754457698,1.25276871410552,0.832878683518893,0.670125933141259,0.475563071454597,-0.118465123443125,-1.11526156705871,0.194078042847093,0.763710204269071,0.566479598110083,1.78997369907408,1.66055072954114,1.6196362828597
"Rhode Island Rams_2017 Seed: 7 Tourn Games Played: 2",3,0.0729495433759956,-0.731632108368198,0.502915298892818,0.679507015907695,-0.479739321156412,-1.09943387342558,0.754797550500538,-0.895992495040579,0.709399882882272,0.261007884878876,1.21733017957106,-0.136576847868635,0.239609748446633,0.419833112061716,-0.226941148568275,1.60918524629175,-0.765164187959494,1.56420378903065,0.38236502022267,0.564556814922505,0.480715947208981,0.38436501964891,0.640367470269742
"TCU Horned Frogs_2017 Seed: 6 Tourn Games Played: 1",4,1.28860367800159,-0.0790560683450709,2.41028235487181,-0.0544224636008815,-0.340425812969085,0.563285824397268,-0.412581480682514,1.27422514677995,1.73556699592485,-0.0105204713674787,-0.319001776003599,1.37010308018395,1.50269844892306,-1.20707022495532,2.19989161151074,-0.368596321754908,-0.0395078021901966,1.82938941732424,1.60612430421826,-0.986167825859264,0.906272639616084,0.87326350203568,0.0697144212065295
"Cincinnati Bearcats_2017 Seed: 2 Tourn Games Played: 2",4,-0.265839313814744,0.951111139490185,0.791910307374484,0.496024646030551,1.43084593398407,-0.643784725464513,-1.09538808382732,-0.687317721788605,-0.0841348871531755,0.0670590589886224,1.2378693768381,0.486095299388497,-1.92295120842966,-1.15284011372142,-1.31262948860362,0.73081754989456,-0.249566229649729,-2.19259261179522,-2.30831092993051,1.44038455686435,0.0513254107261385,0.0699091882546016,0.933913277401025
"Kansas State Wildcats_2017 Seed: 9 Tourn Games Played: 4",3,-0.903559515585547,-2.16401599495985,-0.36406972655218,1.22995412553913,-0.97728756468258,-0.475913986742014,0.457446287840702,0.022176507268103,-0.461516243586971,-0.0881000017235801,0.810654073683653,-0.888583466825856,-0.104868988046936,0.453205488205654,0.22010699144628,0.78898759601358,-0.255931636542443,0.901239718296668,0.1777407751246,-0.566039699373441,-0.471994305612326,-0.166506509800972,-0.47275823037208
"Virginia Cavaliers_2017 Seed: 1 Tourn Games Played: 1",2,-1.70070976779905,-1.61404625053784,-0.53746673164118,0.242644230485923,-0.300621953486992,-2.77014741594951,-1.94889633775832,-0.269968175284656,-1.22920297551051,-1.20136626233363,-0.228629308028619,-0.720581988122647,-2.59277097383383,-1.01517906212767,-1.88740566862233,-0.199903188009751,-2.33741969045964,-1.57382614577684,-2.26712033513804,1.86051268335017,0.852598822555728,0.898511780468799,1.82629253108012
"Georgia State Panthers_2017 Seed: 15 Tourn Games Played: 1",3,-0.186124288593392,-1.19951681630931,-0.826461740122846,0.670769760199259,0.614866814601158,-0.587827812557014,0.330796675967071,0.0639114619184979,-0.495118693132446,-0.204469297257732,0.465595559597365,-0.405912551821398,-0.0474558652980085,1.42934749041588,0.667155131460834,0.73081754989456,-1.38897406344538,-0.115305190162096,0.0860584834897514,-0.190135586201915,-1.67965518947032,-1.69287970598502,-1.41445317964923
"Arizona Wildcats_2017 Seed: 4 Tourn Games Played: 1",4,0.969743577116187,0.417558402364355,0.445116297196484,-1.39995984269994,0.555161025378017,0.139612055240483,-0.159282256935248,1.6498397386335,0.567235673266802,-0.126889766901631,-1.10770695105797,1.20476829161889,0.79460326835294,-1.72851360220437,0.411699051452517,-0.845590699930868,0.679783176686386,0.901239718296668,0.347818069751566,0.568402381297662,0.175925343187677,0.299438992192053,0.576961575929384
"Wright State Raiders_2017 Seed: 14 Tourn Games Played: 1",2,-0.843773246669532,0.0810097527926779,-0.768662738426513,0.0504246049003431,-1.74351185971288,0.867051923037981,-0.946712452497401,-1.27160708689413,-0.200451058656742,-1.25955091010071,0.0876743298838116,-1.28325360727149,-0.315383771459672,0.286343607485959,-0.0353490885620367,1.23107994651813,0.883476197253207,0.0614852287002981,-0.293957971692376,0.156926779155939,-0.686689573853749,-0.836733537298328,-0.547905956997688
"UMBC Retrievers_2017 Seed: 16 Tourn Games Played: 2",3,-0.504984389478795,-0.998408476931114,0.445116297196484,0.810565851534226,-1.52459063256137,0.131618210539412,-0.671387209293851,-0.436907993886236,-1.65569560435693,-1.16257649715558,0.0835664904304035,-0.868583290789759,0.182196625697705,1.21242704548027,0.411699051452517,0.951863725146834,0.119627370127632,0.945437323012267,0.662726810584309,-0.130529307386993,-1.36911381933541,-1.50696056479568,-1.23597732891341
"Texas Longhorns_2017 Seed: 10 Tourn Games Played: 1",1,-0.704271952532171,-0.021596542808443,-1.63564776387151,-0.316540134853945,0.953199620198952,-0.212117111606658,-0.831075850351911,-1.39681195084532,0.365620975993951,0.0205113407749619,-0.701030845170561,-1.09258526239404,0.239609748446633,1.0330505237066,0.22010699144628,-0.322060284859693,-0.542374946714533,-0.0711075854464972,0.495306973685889,-1.77066336639115,0.668574306920225,0.721773831436961,-0.529119025341285
"Davidson Wildcats_2017 Seed: 12 Tourn Games Played: 1",2,0.132735812292008,-1.31033161555852,1.31210132264148,-1.60965397970239,-1.97238405173492,-1.97875679054344,-1.31564827839016,1.6915746932839,-0.802710346664101,-1.97328258937684,-1.10359911160456,0.420761391003917,0.0673703801998496,-0.447848667680705,0.347835031450438,-1.38657212883775,-1.7390714425446,1.07803013715906,0.410268326372406,-0.542004909528714,-0.443240475044279,-0.363902141187181,-0.611311851338045
"Tennessee Volunteers_2017 Seed: 3 Tourn Games Played: 2",1,-0.365483095341432,-0.259643148603043,0.73411130567815,-0.176744043518978,0.5054062010254,0.0276982294254846,0.975057745063377,-0.436907993886236,-0.908687302922907,-0.251017015471393,0.1821546373122,-0.128576777454196,-0.353659186625625,0.0819378036043303,-0.737853308584908,0.416699300851855,0.393339866514296,-0.159502794877694,-0.437460689033879,0.324208916475237,1.05962640264567,1.10967920009125,1.04898323379649
"Buffalo Bulls_2017 Seed: 13 Tourn Games Played: 2",4,1.78682258563503,0.643292252686822,1.25430232094515,-0.281591112020204,0.107367606204466,0.315476638664055,1.85609852331474,0.481261008422446,1.27288711372177,1.02516625888647,0.551860188118938,1.2341018831385,1.65580010958686,0.991335053526674,-0.354669188572433,0.405065291628051,-0.268662450327869,0.768646904149873,1.07994767396609,0.50687331929516,0.795091161419633,0.473881643184516,0.673244600668447
"Creighton Bluejays_2017 Seed: 8 Tourn Games Played: 1",4,1.56760626627631,0.195928803865934,1.94789034130115,-0.735928408858846,-1.27581651079828,-0.62779703606237,-1.34868730757458,1.56636982933271,0.921353795399883,1.71950305557358,-0.183443074041129,1.5807716010975,1.25390825034436,0.982991959490691,1.17806729147747,-0.752518626140437,-1.66268655983204,0.370868461709487,1.40548624571301,-0.982322259484107,-0.174871389742502,-0.0792851843047402,-0.660627546936101
"Kentucky Wildcats_2017 Seed: 5 Tourn Games Played: 3",1,0.232379593818696,1.17274073798861,-0.71086373673018,-0.80582645452633,0.803935147141101,0.779119631326196,0.738278035908324,-0.103028356683082,0.711984686693462,0.385135133448639,-0.056100050985475,0.127425475807837,0.507537654608299,0.061080068514368,0.475563071454597,-0.740884616916633,1.220842762567,-0.513083632602482,0.230889929695528,-0.180521670264024,1.34716470832615,1.33461840794996,0.915126345744623
"Loyola (IL) Ramblers_2017 Seed: 11 Tourn Games Played: 5",2,-0.803915734058859,-1.60583774688975,0.676312303981817,-0.176744043518978,-1.57434545691398,0.315476638664055,-2.07554594963196,1.77504460258469,0.399223425539427,-0.6389146672519,-0.208090110761578,-0.243244453394481,-0.946928121697884,-0.76905778806612,-0.290805168570354,-0.182452174174046,-1.36351243587453,-0.55728123731808,-0.566347388868377,1.42307950817614,-0.0521883793188339,-0.0746945882259917,0.81179822163441
"Nevada Wolf Pack_2017 Seed: 7 Tourn Games Played: 3",4,1.38824745952827,-0.267851652251131,1.02310631415982,-0.281591112020204,0.0974166413339425,-1.89881834353272,-0.302451383401095,0.982080464227185,-0.334860856838642,0.571326006303281,-0.277923381469518,1.26343547465811,1.0625311745146,1.2541425156602,0.603291111458755,-0.124282128055027,0.329685797587166,0.547658880571881,0.916514023660485,0.772217399180944,0.812343459760462,0.588646545153242,0.924519811572823
"Miami (FL) Hurricanes_2017 Seed: 6 Tourn Games Played: 1",1,-0.365483095341432,-0.649547071887302,-0.653064735033846,0.0416873491919078,0.107367606204466,-0.443938607937728,-0.792530316303414,-0.395173039235841,0.750756743861319,0.540294194160841,-0.713354363530785,-0.536580368590561,0.0673703801998496,0.273828966431981,0.731019151462913,-0.0835630957717127,-1.42080109790894,0.28247325227829,0.499293160278708,-0.263201347329884,0.49413440147407,0.512901709853881,0.234100073200048
"San Diego State Aztecs_2017 Seed: 11 Tourn Games Played: 1",3,0.292165862734708,0.618666741742552,0.213920290411152,-0.264116600603332,-0.708611513178449,-0.068227906987373,-0.313464393129236,-0.269968175284656,0.717154294315843,0.191186307558385,-0.146472518960455,0.162092447603738,0.0673703801998496,-0.00566468377351057,0.794883171464994,0.213104139435287,0.418801494085148,0.105682833415897,0.277395439945088,-0.455479666087698,-0.629181912717654,-0.579660156888384,-0.724033441276458
"Providence Friars_2017 Seed: 10 Tourn Games Played: 1",3,-0.405340607952108,-0.670068331007526,-0.306270724855847,0.225169719069052,-0.290670988616468,0.187575123446912,0.11053648140423,-1.06293231364216,-0.172018216733648,-0.270411898060418,-0.273815542016109,-0.883250086549563,0.985980344182701,1.33340190900205,0.411699051452517,0.236372157882895,0.46335934233414,1.07803013715906,1.43737573845557,-1.30150426862208,0.402122143656318,0.441747470633272,-0.456319665172727
"Texas Southern Tigers_2017 Seed: 16 Tourn Games Played: 2",3,0.351952131650723,-0.304789918667536,-1.28885375369351,-0.692242130316669,0.0476618169813259,0.467359687984411,-0.0271261401975449,-0.436907993886236,-0.520966731244349,-0.925958929569475,-0.93106985456142,-0.709915227570062,2.2682067522421,1.909075397485,2.39148367151697,-0.723433603080927,1.50092066584638,1.03383253244346,2.45651077735309,-1.90045123155267,-0.418320488551972,-0.657700290227116,-1.66572839055361
"Florida State Seminoles_2017 Seed: 9 Tourn Games Played: 4",3,0.909957308200175,0.548894460733789,0.271719292107485,0.303805020444971,1.35123821501989,0.827082699532625,0.55105687052991,0.105646416568893,1.20309741081964,0.990255470226229,0.654556174454142,0.652763433022634,1.02425575934865,0.703498309285199,0.156242971444201,0.631928471492227,0.0814349287713537,0.238275647562692,0.484677142771704,-0.496819504620627,0.12608537020306,0.28337190591643,-0.0852777649587886
"Ohio State Buckeyes_2017 Seed: 5 Tourn Games Played: 2",4,0.112807055986671,0.220554314810204,0.156121288714818,-0.342751901979251,-0.0717497614649546,-0.2281048010088,-0.0546586645179002,0.439526053772052,0.929108206833455,-0.37902324055896,-0.183443074041129,0.416761355796697,0.00995725745091919,-0.718999223850211,-0.0992131085641157,-0.444217381709634,-0.669683084568795,0.194078042847093,-0.258082292357001,-0.111301475511211,0.942694158335611,0.834243435366312,0.572264843015284
"North Carolina Central Eagles_2017 Seed: 16 Tourn Games Played: 1",3,-0.724200708837508,0.409349898716267,0.676312303981817,-1.25142649565654,-0.609101864473216,1.69041792724834,0.518017841345485,-0.979462404341369,1.27547191753297,-0.018278424403089,-1.01322664362958,-0.7525822697804,0.335298286361513,-0.168355017475213,0.731019151462913,-0.560557473947673,-1.91730283554057,0.149880438131495,0.284039084266456,-1.65241220035509,-2.97357756503246,-2.98513250215287,-3.30019144466059
"North Carolina Tar Heels_2017 Seed: 2 Tourn Games Played: 2",4,1.1889598964749,2.27268022683262,2.17908634808648,-0.683504874608234,0.127269535945513,-0.0202648387809442,-0.990764491409969,-0.395173039235841,1.06093320120416,0.416166945591079,-1.06662855652389,1.54077124902531,1.10080658968056,-0.314359163104948,1.62511543149202,-0.787420653811849,-0.567836574285385,0.503461275856283,1.15435649036538,-0.0939964268230079,1.34141394221254,1.36216198442245,0.987925705913181
"Missouri Tigers_2017 Seed: 8 Tourn Games Played: 1",1,-0.584699414700144,0.109739515560992,-0.595265733337513,-1.21647747282279,0.286484973873887,1.77035637425905,0.204147064093438,0.606465872373631,-1.67895883865764,-1.13930263804875,-1.10359911160456,-0.649914699461773,0.1056457953658,-0.572995078220477,-0.418533208574512,-1.15970894897357,0.635225328437396,-0.424688423171285,0.0647988216613811,-1.27843087037114,0.436626740337975,0.574874756916994,-0.338901342320214
"Houston Cougars_2017 Seed: 6 Tourn Games Played: 2",2,0.212450837513359,0.81977508112075,-0.017275716374181,-0.272853856311768,-0.91758177545944,-0.068227906987373,1.88913755249916,0.105646416568893,-0.991401024880999,-0.472118676986282,0.161615440045159,0.234093081333684,-0.506760847289433,-0.97763513896574,-0.673989288582829,0.0036919734068167,-0.0649694297610486,-0.424688423171285,-1.05664833978518,0.783754098306413,-0.284135945901084,-0.228479556864085,0.302202700454505
"Gonzaga Bulldogs_2017 Seed: 4 Tourn Games Played: 3",4,1.56760626627631,1.07423869421153,0.445116297196484,-0.194218554935849,-0.330474848098562,-0.539864744350586,-0.318970897993308,1.39943001073113,1.66319248921152,-0.204469297257732,-0.0437765326252506,1.6154385728934,0.0290949650338969,-1.04437989125362,-0.61012526858075,-0.438400377097731,-0.166815940044459,-0.380490818455686,-0.608866712525118,1.39904471833142,-0.328225152772089,-0.34324445883281,0.591051774671686
"South Dakota State Jackrabbits_2017 Seed: 12 Tourn Games Played: 1",4,1.76689382932969,1.06603019056344,-0.653064735033846,-1.42617160982525,-1.65395317587817,-1.54708917668558,-0.88063439412855,1.27422514677995,-0.244392723446978,-1.22464012144047,-1.24737349247385,1.10610075650748,1.29218366551032,0.987163506508683,-0.226941148568275,-1.42729116112106,0.31695498380174,0.238275647562692,0.98560792460269,0.931808403749929,-0.828541804656116,-0.825257047101457,-0.064142466845336
"Montana Grizzlies_2017 Seed: 14 Tourn Games Played: 1",3,0.312094619040047,0.134365026505262,-1.05765774690818,1.04647175566198,-0.599150899602692,0.307482793962983,1.88913755249916,-0.436907993886236,1.03508516309226,-0.650551596805315,1.04890876198133,-0.140576883075854,0.182196625697705,-0.339388445212902,-1.24876546860154,1.35323704336807,0.730706431828092,0.901239718296668,-0.336477295349117,0.850090118277859,-1.33077537857801,-1.26824956870074,-0.453971298715677
"UNC Greensboro Spartans_2017 Seed: 13 Tourn Games Played: 1",2,-0.485055633173456,0.372411632299862,-0.306270724855847,0.950361942869194,-0.181210375040711,1.34668260510227,0.501498326753271,-0.520377903187025,-0.533890750300302,0.105848824166673,0.888703023298409,-0.452579629238955,-0.96606582928086,-1.02352215616366,-1.3764935086057,1.18454390962291,-1.35714702898181,0.149880438131495,-1.12175605413456,0.68280798095856,-1.26751695132831,-1.26595427066136,-0.554951056368838
"Xavier Musketeers_2017 Seed: 1 Tourn Games Played: 2",4,1.74696507302435,0.81977508112075,1.19650331924882,-0.596132317523879,-0.837974056495253,0.45936584328334,-0.236373325032242,1.81677955723508,1.4538233805051,1.12601964834941,-0.47509967523311,1.69277258689964,1.36873449584222,-0.522936514004568,1.30579533148163,-0.909577750661789,1.48182444516824,0.768646904149873,1.34967963341354,1.05871209413009,0.797008083457503,0.776860984381951,1.24154928327461
"Texas A&M Aggies_2017 Seed: 7 Tourn Games Played: 3",1,-0.0864805070667045,1.97717409550139,0.560714300589151,-0.971834312986603,2.00800189647443,1.23476877928727,-0.693413228750136,-0.895992495040579,1.52619788721843,1.14541453093843,-1.06252071707048,0.328760581237874,0.564950777357227,0.54915106961948,1.62511543149202,-1.29350005504732,-0.682413898354221,-0.689874051464875,0.90189800615348,-0.905410931980983,1.28582320311431,1.30248423539871,0.445453054334571
"Lipscomb Bisons_2017 Seed: 15 Tourn Games Played: 1",3,1.28860367800159,1.06603019056344,0.73411130567815,0.00673832635816605,-0.8578759862363,2.32992550333405,1.255889493131,-0.103028356683082,1.09453565074964,0.0515431529174022,0.896918702205226,0.360760862895628,1.94286572333151,1.13316765213842,0.922611211469151,1.41140708948709,1.8510180449456,1.38741337016825,1.66325964538201,0.0261775224006264,-0.866880245413513,-1.00658559221204,-0.756910571675161
"Michigan Wolverines_2017 Seed: 3 Tourn Games Played: 6",2,-0.405340607952108,-0.904010684978082,-0.075074718070514,-0.150532276393672,-0.877777915977347,-2.20258444217344,-1.07336206437103,0.189116325869682,0.0270116767280118,-0.0842210252057751,-0.162903876774088,-0.241911108325408,-0.812964168617052,0.0277076923704294,-1.31262948860362,-0.0602950773241054,-0.567836574285385,-0.159502794877694,-0.623482730032123,1.0048741648779,0.499885167587679,0.499129921617636,0.99731917174138
